seq_index;Pgen_estimate
8850;6.65844e-12
8851;1.89082e-08
8852;3.5268e-10
8849;1.43639e-11
8846;1.3289e-09
8845;5.98961e-12
8848;4.43369e-13
8843;1.34292e-12
8856;4.94764e-13
8844;2.15889e-13
8841;4.05204e-08
8839;4.67945e-17
8847;2.72726e-16
8842;6.04542e-12
8838;9.49147e-12
8840;8.59065e-11
8835;4.03798e-16
8853;1.6551e-16
8836;2.17333e-13
8834;5.72415e-16
8854;8.05796e-24
8829;8.57374e-10
8831;3.75006e-16
8832;1.64565e-15
8828;7.9531e-12
8826;9.9275e-11
8833;5.42519e-18
8825;2.19887e-13
8837;1.89056e-16
8820;1.77285e-11
8821;3.21512e-18
8819;2.03938e-15
8822;1.32285e-14
8830;3.5542e-12
8816;2.18942e-22
8815;1.64142e-10
8827;6.56064e-16
8824;2.20153e-10
8818;8.0893e-12
8813;5.8021e-14
8812;2.73507e-16
8810;1.26176e-15
8809;1.65611e-10
8811;4.40475e-10
8817;1.22316e-14
8807;1.74047e-15
8814;1.33876e-16
8808;3.9233e-14
8806;4.50629e-12
8801;8.7714e-14
8803;2.47636e-15
8804;6.16192e-10
8799;6.97079e-14
8805;1.448e-14
